medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
826C0A320CFC98F461EA887C2F9D1509,AB97FEEAF9D7C32566773EA33D18E4AA,CMT,1,N,2013-01-08 11:19:08,2013-01-08 11:35:19,1,970,1.80,-73.993645,40.75573,-73.984528,40.762451
84EF36B5618476EF69CAA413F8464108,BAC3A898EA6DE003F54EFFF3594BEE41,CMT,1,N,2013-01-05 09:50:38,2013-01-05 09:57:22,1,403,1.70,-73.999763,40.743454,-73.978607,40.752537
251012565308E6E0E67550CFBBD253AB,8B204068A2EB2F13F762C05AC1F0B075,CMT,1,N,2013-01-05 19:52:03,2013-01-05 20:08:02,4,959,3.50,-73.999146,40.734352,-73.983322,40.773598
B35B40A7C6563AAC24DF7566CD3434E1,D28B1ABE1ED4B3DC3C2C8B9D949F123A,CMT,1,N,2013-01-07 16:31:19,2013-01-07 16:35:07,1,227,.60,-73.990356,40.749485,-73.990852,40.756248
281BD3C8825FF093DCEC21A7E65697CE,2C2E05D913DBB61C7E5B334FFAEF6132,CMT,1,N,2013-01-07 18:03:30,2013-01-07 18:14:02,1,632,.50,-73.982033,40.783218,-73.957726,40.80088
BDEEBD1061513B74A562C671996AC37D,4AD765DA056982FF3FBB07B15E3EE833,CMT,1,N,2013-01-10 12:19:05,2013-01-10 12:25:40,1,394,.40,-73.964081,40.76532,-73.967987,40.762878
6C8288A327BA30EC477E601902DEE83A,56513BD62A237C81681F8A6225F150FE,CMT,1,N,2013-01-10 09:36:18,2013-01-10 09:39:10,1,171,.40,-74.00016,40.721786,-74.004173,40.716911
4351ACEF683BECBD3E283F324EB78460,D60F62D8BFC273D4B886BFC51EF3434A,CMT,1,N,2013-01-08 12:40:22,2013-01-08 12:44:38,1,256,.90,-73.977966,40.745564,-73.979599,40.735664
A954A71B6D44265AE756BF807E069396,D5CA7D478A14BA3BBFC20153C5C88B1A,CMT,1,N,2013-01-07 10:05:50,2013-01-07 10:13:17,1,446,1.10,-73.98909,40.748367,-73.974983,40.756035
6502AF8DFACB2ED1E98C8E19E1F9B1FD,8F57E218C49D5545AF62D9EF159B625D,CMT,1,N,2013-01-07 10:42:22,2013-01-07 10:48:05,1,342,1.00,-73.975433,40.752464,-73.975189,40.741436
50C1AEB304BCE14FCE2D6339B675393C,67DE3661852881262093FF46250AF928,CMT,1,Y,2013-01-10 15:08:42,2013-01-10 15:16:54,2,491,1.50,-74.003731,40.726925,-73.998352,40.745613
A5A8A43BC46B1407C12AC4D4E336BF29,F1FD273B5311056AEAEC7CFCFA3A019A,CMT,1,N,2013-01-07 16:33:18,2013-01-07 16:35:17,1,119,.20,-73.978653,40.752361,-73.980858,40.747856
D0AA7AE64A25B645CD2E4556E691EC0F,200D138C6C8CCA3578BA28B280FBC4E4,CMT,1,N,2013-01-10 14:27:05,2013-01-10 14:29:42,1,156,.20,-73.977982,40.742004,-73.981308,40.743031
237F49C3ECC11F5024B254268F054384,93C363DDF8ED9385D65FAD07CE3F5F07,CMT,1,N,2013-01-07 12:21:46,2013-01-07 12:26:23,1,277,.90,-73.95079,40.714039,-73.940895,40.721325
590D90160BD7C2673D47DBF107B10B3E,E3720119A91AB7C7A329088269009487,CMT,1,N,2013-01-07 22:21:59,2013-01-07 22:38:16,1,976,4.50,-73.995682,40.679161,-73.991219,40.733498
B14118AD4BF381D80035EF546CE7AEFA,9DCEE90343F24D475B3A19A3F10AE801,CMT,1,N,2013-01-10 15:34:30,2013-01-10 16:01:54,3,1643,4.40,-74.010124,40.720692,-73.979279,40.758221
50296A056AF5D221536DC98ABB1E3274,4F3E6D0E69CABD8954F8A126D54C5C20,CMT,1,N,2013-01-08 00:30:46,2013-01-08 00:45:42,1,895,6.70,-73.99482,40.743816,-73.954865,40.820244
2D4B95E2FA7B2E85118EC5CA4570FA58,CD2F522EEE1FF5F5A8D8B679E23576B3,CMT,1,N,2013-01-07 16:04:30,2013-01-07 16:07:07,1,157,.70,-73.954712,40.789288,-73.96611,40.789959
78FFD9CD0CDA541F335EF8B38FB494D6,E949C583ECF62C8F03FDCE1484954A08,CMT,1,N,2013-01-10 14:30:37,2013-01-10 14:47:04,3,987,2.20,-73.955818,40.787796,-73.976006,40.760063
E9BA494DC1A1F26D186394EFBB8327CF,BBF604B3A2426BFBAAC982AAAA0BF1B5,CMT,1,N,2013-01-01 16:46:15,2013-01-01 16:56:03,1,587,2.80,-73.959908,40.806396,-73.983292,40.775673
CD847FE5884F10A28217E9FBA11B275B,5FEFD00D9773268B72EE4E879852F190,CMT,1,N,2013-01-08 11:41:59,2013-01-08 11:51:43,1,584,3.20,-73.971962,40.749996,-73.949791,40.72604
50296A056AF5D221536DC98ABB1E3274,4F3E6D0E69CABD8954F8A126D54C5C20,CMT,1,N,2013-01-08 02:09:40,2013-01-08 02:14:39,2,299,1.30,-73.998047,40.74577,-73.990494,40.761196
A5A69FAD94C3DC7854F9DDEA994B6380,178BA04DD1A4E3A184C86AA3F110A742,CMT,1,N,2013-01-10 11:02:44,2013-01-10 11:11:37,1,533,1.50,-73.962318,40.77911,-73.981895,40.773785
333D72A3E9C09AD9EFBF79F549EFA67B,ED57BB723A58FFF10DCA8AC08AC1B103,CMT,1,N,2013-01-01 16:06:51,2013-01-01 16:22:18,2,927,1.80,-73.989059,40.750572,-73.973686,40.755997
333D72A3E9C09AD9EFBF79F549EFA67B,ED57BB723A58FFF10DCA8AC08AC1B103,CMT,1,N,2013-01-01 09:19:27,2013-01-01 09:21:52,1,145,.50,-73.954796,40.59893,-73.950531,40.604225
877AAB787A0BCD95781E7DA0770CCB1D,669DD2780CAF48FDADA9F55E816C7608,CMT,1,N,2013-01-07 20:48:02,2013-01-07 21:02:13,1,851,3.20,-73.97345,40.763561,-74.008682,40.730442
1944EB168702ED8E6B9FD94E988D0197,1D24DD6F12731B59E72DD7CF387F5011,CMT,1,N,2013-01-08 11:12:48,2013-01-08 11:25:47,1,779,1.70,-73.980438,40.76128,-73.990608,40.740143
26B6CDD419985C6F551F0FAE87EF3AA9,015760806341352ED97B0F79C8A873BC,CMT,1,Y,2013-01-06 22:29:04,2013-01-06 22:33:06,1,242,.70,-73.97522,40.751698,-73.986893,40.75592
FC82D4D00FE8AB93B2973EECB3559EA8,F554ED01B1DA0828B956446E40231C46,CMT,1,N,2013-01-05 21:28:33,2013-01-05 21:38:20,2,587,2.90,-73.966156,40.764412,-73.973183,40.792542
6893BD66639F1F6BD44F8AF1A2756145,C20D9C58D84686C59650065E23996936,CMT,1,N,2013-01-05 10:01:54,2013-01-05 10:06:32,1,277,.80,-73.957909,40.774628,-73.961441,40.764832
F6F7D02179BE915B23EF2DB57836442D,088879B44B80CC9ED43724776C539370,VTS,1,,2013-01-13 04:36:00,2013-01-13 04:46:00,5,600,3.12,-73.996933,40.720055,-73.993546,40.693043
BE386D8524FCD16B3727DCF0A32D9B25,4EB96EC9F3A42794DEE233EC8A2616CE,VTS,1,,2013-01-13 04:37:00,2013-01-13 04:48:00,2,660,3.39,-74.000313,40.730068,-73.987373,40.768406
E9FF471F36A91031FE5B6D6228674089,72E0B04464AD6513F6A613AABB04E701,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:45:00,1,240,1.16,-73.997292,40.720982,-74.000443,40.732376
E4CF46763B08F900DC762EDEB6C37D2D,92A6C54F05688F8E5CD2E32BBCB4FBA9,VTS,1,,2013-01-13 04:39:00,2013-01-13 04:49:00,1,600,3.60,-73.993134,40.692734,-74.010071,40.720856
A5D125F5550BE7822FC6EE156E37733A,08DB3F9FCF01530D6F7E70EB88C3AE5B,VTS,1,,2013-01-13 04:37:00,2013-01-13 04:47:00,5,600,2.91,-73.966843,40.756741,-73.987885,40.722713
1E65B7E2D1297CF3B2CA87888C05FE43,F9ABCCCC4483152C248634ADE2435CF0,VTS,1,,2013-01-13 04:26:00,2013-01-13 04:46:00,1,1200,2.46,-73.956451,40.771442,-73.972733,40.74345
EE1513D432B07F7E0B5E2ED1EF629086,F31D261881520931062C011366E56A04,VTS,1,,2013-01-13 04:30:00,2013-01-13 04:44:00,6,840,5.21,-74.005455,40.740772,-73.967354,40.798096
90D83E0D0B4FF8DE2923C2977EF22C36,92153937578731DA2B1EC83D91E7FA3E,VTS,1,,2013-01-13 04:37:00,2013-01-13 04:44:00,2,420,2.21,-73.998657,40.74015,-73.98526,40.763435
A56F3CF07F1085B21C365C8D3CED7528,EC2EC41BDE2E812AB5B4881D54B6779F,VTS,1,,2013-01-13 04:32:00,2013-01-13 04:43:00,1,660,3.51,-73.954376,40.789677,-73.986755,40.757061
34191B0F711962DA5405CF75A7D520DD,037AEA184D39DEE88D5A1026BAB7F3A0,VTS,1,,2013-01-13 04:31:00,2013-01-13 04:48:00,1,1020,5.42,-73.989914,40.760544,-73.910805,40.764915
2111CFA825ECEE9430C3F075E8DC2E5A,3B23D23383A197F51D7B27F2C22D366A,VTS,1,,2013-01-13 04:30:00,2013-01-13 04:35:00,1,300,2.10,-73.963219,40.761696,-73.978546,40.740952
E5264BF2B41FA581408BDFD747234640,604D2DB02786BB98D83FFE8F1941E961,VTS,1,,2013-01-13 04:02:00,2013-01-13 04:37:00,3,2100,13.51,-73.984451,40.732834,-73.976036,40.606304
834DBD712775DC97F361886D81DD2D67,5356BA5BA6A91E70E05B42664AF15F5F,VTS,1,,2013-01-13 04:30:00,2013-01-13 04:37:00,1,420,1.56,-73.944519,40.809158,-73.952927,40.824116
AB68F50158A41A4CCB6DFFC7F0D43F93,CD7090567F1CA9696292D722E5F305EE,VTS,1,,2013-01-13 04:33:00,2013-01-13 04:35:00,3,120,.67,-73.980049,40.735142,-73.975029,40.741756
8B17A20F99817F9751EE8683E43B712E,DF72C57F328509CC364656C94021B9B9,VTS,1,,2013-01-13 04:19:00,2013-01-13 04:35:00,4,960,3.34,-73.962257,40.760571,-73.973259,40.748432
69C9DCBC1090B4811286FFA548C58088,7C67FCC44C76FFB7B0802EDAFE717456,VTS,1,,2013-01-13 04:18:00,2013-01-13 04:37:00,2,1140,4.13,-74.006317,40.733406,-73.956848,40.710377
2F916CFD5E51E9A620F3D4F9D65D2A7B,2A30B29871D56BED841C3D4B199B34B9,VTS,1,,2013-01-13 04:34:00,2013-01-13 04:39:00,5,300,2.19,-73.977806,40.76321,-73.977325,40.784355
942EDD26C4E3337133058C095AD23289,B3AE7651824A314746131C8187B20783,VTS,1,,2013-01-13 04:04:00,2013-01-13 04:31:00,1,1620,10.10,-74.010414,40.729927,-73.937714,40.850773
92D01E396D7AC7BD09183A7ED793E274,A346D80F83D3C8DB6B2240B13F1FAC9A,VTS,1,,2013-01-13 04:38:00,2013-01-13 04:40:00,1,120,.55,-73.967133,40.756481,-73.971085,40.751221
F1C63842BC47D1C30A1317560F24FD38,9D0A6E44AF6C07CD7C55792C2E5B44BE,VTS,1,,2013-01-13 04:14:00,2013-01-13 04:38:00,1,1440,10.63,-74.005142,40.739998,-73.848808,40.71014
3445DDD1C9D7E53CE70ABA3EA52A71B7,CA99469E60FC200FBAD0B711F059851B,VTS,1,,2013-01-13 04:36:00,2013-01-13 04:38:00,1,120,.47,-73.94384,40.814938,-73.940895,40.818977
867892F8F81A6590EB536BE1D4F6305C,DCAFC607007FA6C88E8331014061CEEA,VTS,1,,2013-01-13 04:16:00,2013-01-13 04:38:00,1,1320,6.82,-73.998161,40.73542,-73.920761,40.766708
CEBDF09A60BF166DF41F860742D4D4E1,286430A4C250827AFD37CB33908C99DA,VTS,1,,2013-01-13 04:08:00,2013-01-13 04:33:00,1,1500,5.32,-73.98658,40.766548,-74.004395,40.717068
E9A3CD6DAA7E1987F9779BAA22590D81,D54CF7377B7073E28919E82DAA073F7A,VTS,1,,2013-01-13 04:31:00,2013-01-13 04:38:00,1,420,1.71,-73.989471,40.720623,-73.964294,40.773182
27326B9D714EA6D0EFAA5AF77BFFFFFC,51875E70A658454BE283034D7A303E9A,VTS,1,,2013-01-13 04:27:00,2013-01-13 04:43:00,3,960,4.72,-73.982887,40.744957,-73.925652,40.764259
282E88327FA32E0C655B1216A91125A6,7152AE0408719E98C7A42D7B8E9BFB38,VTS,1,,2013-01-13 04:24:00,2013-01-13 04:41:00,6,1020,4.77,-73.988449,40.723179,-73.981247,40.765068
99274EDFA48DDA7B024A6B8BCA19EAE0,F1F0BF6913FAE17744D8B8B1FAEA5363,VTS,1,,2013-01-13 04:34:00,2013-01-13 04:44:00,1,600,1.73,-73.960197,40.757877,-73.985802,40.767826
06808F2B069EBFA72B16977B7C4672C4,8579ECF890502494F66C689A15167D70,VTS,1,,2013-01-13 04:25:00,2013-01-13 04:42:00,1,1020,7.29,-74.010147,40.705051,-73.962402,40.770546
4E9B67DAEEF658D1B17E3B00A8A2EA71,BA1AD6CBEFF4D0678663F7C5A2BCC024,VTS,1,,2013-01-13 04:24:00,2013-01-13 04:45:00,3,1260,11.17,-73.956543,40.717155,-73.845589,40.778648
0E2EF8AC28760F9B39CCB8C23CE45EDD,CD4552C5E94D26AAB8D275B49A8EDC73,VTS,1,,2013-01-13 04:29:00,2013-01-13 04:44:00,1,900,5.76,-73.987923,40.72398,-73.945015,40.793419
60DC999A38D953EE86AB81C23C9480E8,30740349F4E666629D6D51C2B5CA5BBE,VTS,1,,2013-01-13 04:30:00,2013-01-13 04:44:00,1,840,3.41,-73.985313,40.762997,-73.950012,40.780502
E0600C169DAB1E5E301DFF249E5C6ACA,D5E2ACFD0B693A70DCA0C89A8BA88A59,VTS,1,,2013-01-13 04:22:00,2013-01-13 04:41:00,1,1140,8.54,-73.973907,40.74332,-73.862396,40.767281
BDC69EC6520DC5DC23EFF840507721E6,00711D0CC3FB5BC905BB62D9B62296D6,VTS,1,,2013-01-13 04:28:00,2013-01-13 04:45:00,1,1020,10.30,-73.989761,40.723213,-74.022575,40.622131
A2B97CECFEA4C8DE45D8FC251E80AF1D,68AE01DDBDEDDFF772905561744A1072,VTS,1,,2013-01-13 04:36:00,2013-01-13 04:46:00,2,600,2.88,-73.98571,40.735306,-73.985527,40.764561
8D6F8CB4DA080C3726BE8D3996254986,14A088229C693E1B173BE3C33873F448,VTS,1,,2013-01-13 04:26:00,2013-01-13 04:43:00,1,1020,3.70,-74.009911,40.73558,-73.973106,40.754673
D111EEC901448CEE65D1DF98F4E3CE10,8962F17FAA0A29BF05C4660AA4F4E514,VTS,1,,2013-01-13 04:25:00,2013-01-13 04:39:00,4,840,4.81,-73.987656,40.732533,-73.97554,40.786926
C01368C76C8DEFA6C678CF0D54AE87F0,62A632004381731C09D581B4E9176D4D,VTS,1,,2013-01-13 04:04:00,2013-01-13 04:31:00,5,1620,13.82,-74.00647,40.744583,-73.839577,40.686108
3A00BD8BD96A8EFF2BFE18FE274D8A2D,ABC926370E8515A8263F96D2F4E0218E,VTS,1,,2013-01-13 04:42:00,2013-01-13 04:47:00,1,300,1.71,-73.984886,40.741982,-73.994911,40.723122
8267EEDE67893576299519F9710169F0,C0E52DAF740487E01B76582CDD1080D6,VTS,1,,2013-01-13 04:39:00,2013-01-13 04:43:00,1,240,1.16,-73.962021,40.805344,-73.95295,40.818016
E097412FE23295A691BEEE56F28FB9E2,D5AA0CEA2DB7D2F3C8C2A49FA629769A,VTS,1,,2013-01-13 04:34:00,2013-01-13 04:42:00,1,480,1.87,-73.997772,40.756634,-73.977409,40.742619
A6ECECBAC944333366E2F759845B1639,B7A0F269A0A9AD6EF35B985D315C4AA2,VTS,1,,2013-01-13 04:36:00,2013-01-13 04:45:00,1,540,1.60,-73.999771,40.721893,-73.981308,40.720791
9B980097EE2FD6E015D69136D4CB9215,E3819EEF4E998F4B23629479570C9FC7,VTS,1,,2013-01-13 04:23:00,2013-01-13 04:45:00,1,1320,11.00,-73.982964,40.74432,-73.843781,40.676888
6F70DA82F52A1281E4E6646AE996D25A,4103ADCF50D18CFE25AB616F368A5945,VTS,1,,2013-01-13 04:38:00,2013-01-13 04:44:00,2,360,1.22,0,0,0,0
A5179D5A72336EEDFDF90C60CAE1EA6F,CF60B7EA381C66092FC1AC19D67B2D30,VTS,1,,2013-01-13 04:40:00,2013-01-13 04:43:00,1,180,.71,-73.972443,40.756451,-73.97702,40.748985
E6735846B5CECD023E387DBF70DF3E2D,59D6ADB6F50251EE82435F8C96332C31,VTS,1,,2013-01-13 04:30:00,2013-01-13 04:45:00,1,900,4.41,-73.987801,40.721195,-73.927078,40.697857
24A4654986C011AE6980FD9566014EDB,C6A6B2BBBEE3B7F5EF8644142B2EC46E,VTS,1,,2013-01-13 04:31:00,2013-01-13 04:44:00,1,780,1.83,-73.989433,40.719017,-74.009163,40.708832
E944FCE29D2DA31A562DA3596F12A897,9D08CE1609DC0EEEC90A15C85B325FB2,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:44:00,1,180,.79,-73.986855,40.721001,-73.981049,40.725155
50B50AD29094B406B0F9961457A2F5C8,6B5A85EB322473A327D8D934857AC81B,VTS,1,,2013-01-13 04:31:00,2013-01-13 04:44:00,1,780,3.57,-73.987961,40.728695,-73.95665,40.720741
E520117674DF8949E37A904005EC41AE,32205E5E05379477620DE4A895FC87AB,VTS,1,,2013-01-13 04:34:00,2013-01-13 04:44:00,1,600,2.77,-73.993034,40.747444,-73.976883,40.722553
E8275BDE16ECD14CD3A006584E6D5D13,1DA0291BD9785B93877BAF85A72C7D7A,VTS,1,,2013-01-13 04:42:00,2013-01-13 04:46:00,1,240,.55,-73.986534,40.747066,-73.981087,40.745033
FD39403FDE46B6C753DDD6518A4365D7,2B36D07A27BB35D7DF7170C83EEAA196,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:46:00,6,300,1.25,-73.996262,40.759922,-73.982346,40.765648
71A788D349C8206115457A1574A006A2,5CBC54D8741AC9A90F18DE2E886561F5,VTS,1,,2013-01-13 04:32:00,2013-01-13 04:46:00,2,840,3.68,-73.98642,40.747166,-74.008133,40.705322
5C9E006BB8CCE89ACC23D40236AD5D8B,1332EE9D10FC884EE767145EFEB03542,VTS,1,,2013-01-13 04:33:00,2013-01-13 04:47:00,1,840,7.03,-73.986771,40.674507,-73.950684,40.723576
8AC3BD56C4BBE09B58D0E225F62F3F9D,F37A4403C6787381D6108F0B6DDFE687,VTS,1,,2013-01-13 04:32:00,2013-01-13 04:48:00,1,960,4.96,-73.945297,40.783367,-73.945297,40.783367
CC7273EC7AA4774B9012F3CF69C09205,E31F283AB742AAF4841DC014E1BFAC1C,VTS,1,,2013-01-13 04:37:00,2013-01-13 04:45:00,1,480,2.79,-73.984695,40.732334,-73.983971,40.760571
80387D83069DB6EDECD1E27B9E3A8895,C8CEA236281433CEA6092B109C7B1B08,VTS,1,,2013-01-13 04:19:00,2013-01-13 04:43:00,3,1440,7.72,-73.985237,40.719242,-73.917664,40.768799
F9FC646C4015E241714E7DD2D9A3342D,0B24A0487C5B5A3C6125689A62F298B6,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:47:00,1,360,2.11,-74.00927,40.712772,-74.000549,40.739807
94E1982CFB4153A2359F30D49EAC99DE,5689CEB1387BF6F155C0DE6BA6D96387,VTS,1,,2013-01-13 04:39:00,2013-01-13 04:47:00,2,480,2.14,-73.961502,40.713982,-73.935463,40.705311
2789D8398CBD60E51BF7D4BC78F3D7A9,9AB9E0F124D42BC702D0BBCFDA6B68FF,VTS,1,,2013-01-13 04:31:00,2013-01-13 04:48:00,6,1020,5.81,-73.996246,40.723808,-73.993622,40.672703
C1E4CC7202217BADD52290B68D7F4BC2,3C23763D44BD90704F57B4AA867EEA66,VTS,1,,2013-01-13 04:12:00,2013-01-13 04:44:00,1,1920,13.16,-73.954185,40.821575,-73.988594,40.663025
84C5F6C940C24C55D8D7C75F3F75F14F,D48C1097AF78B31964D8DE00A4A71AC2,VTS,1,,2013-01-13 04:34:00,2013-01-13 04:42:00,1,480,1.52,-73.99054,40.761196,-73.982239,40.774769
D7DB65DF378CBC004BC9B41D223AAADF,69D19CD8ADCAA46F9B8AF942D3F67C31,VTS,1,,2013-01-13 04:35:00,2013-01-13 04:43:00,2,480,.71,-74.00325,40.74155,-73.99884,40.739799
A0DEAEC3D5592AE94B876356F12F8158,6A35995FBD5399AB131B89623C344782,VTS,1,,2013-01-13 04:37:00,2013-01-13 04:42:00,6,300,1.37,-73.981491,40.741055,-73.978394,40.728966
88EE27A5C8E9F5E29DCA6C32B743BCE7,E33107A21634E2A38BAC00CBEC70C949,VTS,1,,2013-01-13 04:43:00,2013-01-13 04:46:00,1,180,.95,-74.006226,40.714039,-74.004868,40.707172
5E6E7449087DF76AD2B6B630018A0804,5A8E40B1421D8A5E507C01F02778F389,VTS,1,,2013-01-13 04:38:00,2013-01-13 04:44:00,1,360,1.47,-73.978752,40.678902,-73.995827,40.685932
ADDB6F51BFFAFA8603840526A7923A51,93052C01A5C67ACDDB265D7038CB3B44,VTS,1,,2013-01-13 04:40:00,2013-01-13 04:45:00,1,300,1.33,-73.993446,40.721489,-73.985611,40.738251
ED89DB0ADD066F67C35F4902F1377CD4,F4AB11D00CC15EB1457E93AF2D142092,VTS,1,,2013-01-13 04:38:00,2013-01-13 04:43:00,1,300,1.52,-74.008476,40.720203,-74.016418,40.706966
067E3ED118AC3106F1C53A375837E536,0CAD3894DB3ED75568D24680330DA2B3,VTS,1,,2013-01-13 04:33:00,2013-01-13 04:44:00,1,660,2.27,-73.972359,40.793816,-73.943939,40.797703
7AD442D7CFA8B1D9FB63C37B0BD0C45C,98ADAC002020737F02CD25343C6062A1,VTS,1,,2013-01-13 04:33:00,2013-01-13 04:47:00,6,840,3.69,-73.966034,40.756313,-73.982979,40.685532
D623C90327F3253FEF1B5F628C2C054B,1DAF7D57E8443EA81E03A73E0ACE3976,VTS,1,,2013-01-13 04:24:00,2013-01-13 04:44:00,1,1200,3.66,-74.007187,40.741405,-73.987915,40.744068
72C0702C5C16DD11BEFA2140FFDA15ED,978A4DD323880FC140F94C871B202B42,VTS,1,,2013-01-13 04:35:00,2013-01-13 04:45:00,1,600,2.04,-73.990746,40.72438,-74.014145,40.717556
72427BE07CFC31814826BCE9EB92D8D5,BC06BC4CB757E3F09B1F65C055ADC51B,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:46:00,6,300,.99,-73.988007,40.718781,-73.977165,40.722591
7236332B089BD36523EDD29345CA6574,CF84BDA92794FBBF64BFDA293EA06CBF,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:47:00,1,360,.75,-73.987015,40.729069,-73.983719,40.723
C1A48FC85303DE1EAA952C45E131915B,E6AE4A73BA0100B0CE5A9BD44EB9AC46,VTS,1,,2013-01-13 04:39:00,2013-01-13 04:45:00,5,360,1.45,-73.981972,40.778786,-73.975548,40.79541
6C80CB291DA4A1F2F927503DE152339D,C1D3ADA19A2DAF0FC01023289DC06298,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:47:00,1,360,2.06,-73.981209,40.689205,-74.003906,40.682579
4599D51610F6A40450D57FC19990DD55,CF1892E08126904CF4D1EFFD1D3DDDF7,VTS,1,,2013-01-13 04:25:00,2013-01-13 04:45:00,6,1200,4.53,-73.998131,40.740452,-73.981209,40.756863
582CAF46446FA03320E5178E7BEC1E86,91F65A1F1F1565EC719E37045C47BED6,VTS,1,,2013-01-13 04:39:00,2013-01-13 04:46:00,1,420,.87,-74.004265,40.733383,-74.00547,40.728577
F9C52EBA5415B049D9C76BC5BE798596,F8D593EEE04BE997B458E167C5D3CDD1,VTS,1,,2013-01-13 04:32:00,2013-01-13 04:48:00,1,960,2.37,-74.000534,40.731518,-73.997368,40.709606
9C79E336DE8988E71F83F98D4E9210DF,74977945228F4F9ED83F010E72F2456F,VTS,1,,2013-01-13 04:31:00,2013-01-13 04:48:00,3,1020,5.71,-73.999199,40.726509,-73.927689,40.701855
CB0982F0F2EB83E7CB87459653E80555,F161F2E516BF27E7CBA744514592BE50,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:46:00,1,300,1.89,-73.987907,40.757191,-73.999435,40.740112
22A55F8B1F56EDA1FEA4F567293A7BDF,FD717A920A5125D904090815FA489598,VTS,1,,2013-01-13 04:29:00,2013-01-13 04:46:00,5,1020,5.22,-73.98822,40.74966,-73.922974,40.755581
C9C39A65C5E6528949FE04CF11B72E80,25963B9D8591824CD6D2A7CD26AD7D79,VTS,1,,2013-01-13 04:34:00,2013-01-13 04:46:00,2,720,3.23,-73.973991,40.760601,-73.97834,40.726185
067A8BAFFF8192253B29B0CAEC30CB4A,5D9A7EED30C925D54B5422BB9E018668,VTS,1,,2013-01-13 04:43:00,2013-01-13 04:47:00,1,240,.65,-74.004494,40.742031,-74.00415,40.734062
7087C805A6D78913C75F5DD02571D4F4,3DC39ABC49DC0C2D4A97E6E0C03ECE3A,VTS,1,,2013-01-13 04:19:00,2013-01-13 04:48:00,1,1740,6.56,-73.984177,40.725204,-73.928574,40.706669
75C7F961C2AB3EFE9F232A2E4555CDF6,A9DD60890B6E054542BCED93DE9CAE40,VTS,1,,2013-01-13 04:35:00,2013-01-13 04:43:00,1,480,1.79,-73.990112,40.732014,-74.000038,40.733028
ED3A87B7283F4755AAE15671D9D36B12,F738FC42202F37BDA91E642BF0372102,VTS,1,,2013-01-13 04:37:00,2013-01-13 04:42:00,1,300,1.45,-73.999779,40.738579,-73.991806,40.754601
24A79226E819C16546C3634C824EAEB8,45463936BB36B60963A6F942446AEB59,VTS,1,,2013-01-13 04:37:00,2013-01-13 04:48:00,1,660,2.90,-73.988518,40.720043,-73.99025,40.750816
746DF3B09DC6050DF68E527DA4E529CF,16D116871A4A614AC8552D03D4A2754C,VTS,1,,2013-01-13 04:17:00,2013-01-13 04:43:00,5,1560,9.58,-73.978142,40.741543,-73.856682,40.719944
23E5F1FDC96168E865BF7B4427C0163B,E7D75D6D6F2DBD7D25578F02991193D9,VTS,1,,2013-01-13 04:22:00,2013-01-13 04:43:00,3,1260,7.94,-73.999023,40.727737,-74.004326,40.650917
2236842A05A21454CC92A6BCCA9CEBB3,5B3DEE7241CFCAF57C26F7EE47320B23,VTS,1,,2013-01-13 04:39:00,2013-01-13 04:44:00,5,300,2.43,-73.995819,40.724506,-73.987892,40.750336
EE8A706C1D8EE8897A1FEB591B5E5884,529E7364F15A734DFB3F44376DC78267,VTS,1,,2013-01-13 04:33:00,2013-01-13 04:44:00,1,660,4.04,-73.978554,40.729706,-73.943314,40.718327
EC05D1578FBB29AAC62505CC1683C5E4,8FAD076F7BA2D0F5F1E32A9EB396ECC3,VTS,1,,2013-01-13 04:14:00,2013-01-13 04:45:00,1,1860,5.71,-73.988808,40.722042,-73.920624,40.688431
6AF797A6A38F0E9C7BBC5CA381FCA41A,9852054CE356DFF2826164320C356D76,VTS,1,,2013-01-13 04:14:00,2013-01-13 04:44:00,6,1800,7.19,-73.997543,40.763805,-73.973373,40.678349
5C96FE79A28D617F9933C387A65A3061,EB095C0610F96FA218EDC7B4AE77FDAB,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:46:00,2,300,.30,-73.973953,40.75742,-73.97467,40.757351
7F0D6ADE60EF829A5308FB58BA817201,681EA02AB4B298F6565A8719A30BF766,VTS,1,,2013-01-13 04:39:00,2013-01-13 04:43:00,1,240,1.17,-73.982262,40.731098,-73.996513,40.737846
1F7AC0BAC6F096CF7332414564DD232B,AC9B7E89F57393F0BD484AE4787DE2E9,VTS,1,,2013-01-13 04:41:00,2013-01-13 04:45:00,6,240,1.32,-73.971802,40.794418,-73.962631,40.809528
8F26F4F3008E69F65A0E2165AF9E48E3,124B03E4E34BCBAD0203583F0FC6D984,VTS,1,,2013-01-13 04:43:00,2013-01-13 04:49:00,1,360,2.28,-73.996292,40.738121,-73.999718,40.761463
